order_id,order_date,customer_id,customer_age,customer_gender,region,category,product,quantity,unit_price,discount_pct,total_price,payment_method,customer_rating
100151,2024-09-16,10190,36.0,Male,South,Books,Self-Help Book,3,19.06,0,57.18,Debit Card,2.0
102672,2024-09-16,10527,63.0,Female,Central,Electronics,Headphones,4,65.23,15,221.8,Debit Card,4.0
100125,2024-09-16,10138,24.0,Female,Central,Home & Kitchen,Air Fryer,5,108.53,10,488.4,Cash,4.0
104148,2024-09-16,10437,46.0,Female,East,Home & Kitchen,Blender,2,40.28,0,80.56,Credit Card,
104971,2024-09-16,10239,55.0,Female,West,Sports,Tennis Racket,4,74.96,20,239.88,Debit Card,5.0
101560,2024-09-16,10126,55.0,Female,West,Clothing,Jacket,3,83.88,0,251.64,Debit Card,4.0
100232,2024-09-17,10593,35.0,Female,East,Beauty,Moisturizer,4,15.42,10,55.52,Cash,4.0
102153,2024-09-17,10168,36.0,Male,North,Beauty,Sunscreen,5,14.51,20,58.05,Credit Card,5.0
104312,2024-09-17,11044,42.0,Female,West,Home & Kitchen,Blender,1,43.05,20,34.44,Debit Card,3.0
103578,2024-09-17,11193,18.0,Female,South,Clothing,Dress,2,52.83,10,95.1,Debit Card,5.0
101042,2024-09-17,10471,50.0,Male,West,Electronics,Speaker,5,83.63,15,355.45,PayPal,3.0
102994,2024-09-17,10114,31.0,Female,West,Beauty,Shampoo,2,10.67,0,21.34,Debit Card,3.0
103379,2024-09-18,11137,38.0,Other,East,Clothing,Jacket,5,101.32,10,455.95,Debit Card,3.0
100610,2024-09-18,10142,41.0,Male,North,Sports,Tennis Racket,4,76.24,15,259.2,Credit Card,4.0
101292,2024-09-18,10767,29.0,Male,Central,Beauty,Perfume,1,71.8,20,57.44,Credit Card,4.0
100037,2024-09-18,11097,50.0,Female,North,Beauty,Moisturizer,3,15.97,15,40.71,Debit Card,5.0
103339,2024-09-18,10767,,Male,North,Clothing,Sneakers,4,72.84,0,291.36,PayPal,3.0
103985,2024-09-18,10254,60.0,Female,North,Books,Biography,3,19.05,0,57.15,Credit Card,3.0
100006,2024-09-18,11140,35.0,Male,North,Home & Kitchen,Cookware Set,2,105.34,20,168.54,Cash,3.0
103962,2024-09-19,10551,37.0,Male,East,Clothing,Sneakers,4,81.56,15,277.32,Debit Card,5.0
101247,2024-09-19,10949,48.0,Male,West,Beauty,Moisturizer,5,20.46,20,81.85,Gift Card,3.0
104451,2024-09-19,10920,27.0,Female,South,Beauty,Moisturizer,4,19.64,0,78.56,Debit Card,
104142,2024-09-19,10364,27.0,Male,Central,Beauty,Lipstick,5,11.84,10,53.3,Credit Card,4.0
101706,2024-09-19,10046,28.0,Female,West,Home & Kitchen,Lamp,4,31.99,5,121.56,Debit Card,5.0
103732,2024-09-19,10141,39.0,Female,South,Home & Kitchen,Vacuum Cleaner,4,143.54,0,574.16,Debit Card,4.0
102482,2024-09-20,10253,21.0,Male,East,Beauty,Lipstick,3,14.87,0,44.61,PayPal,5.0
102332,2024-09-20,10503,48.0,Female,Central,Beauty,Moisturizer,2,23.1,0,46.2,Credit Card,3.0
102098,2024-09-20,10137,62.0,Female,East,Clothing,Jacket,2,100.26,15,170.44,Debit Card,4.0
104558,2024-09-20,10330,39.0,Female,North,Books,Biography,5,15.49,10,69.7,Credit Card,4.0
102198,2024-09-20,11141,55.0,Female,South,Beauty,Shampoo,2,11.72,15,19.92,Debit Card,3.0
101419,2024-09-20,11177,19.0,Male,Central,Beauty,Moisturizer,4,17.12,15,58.2,Credit Card,2.0
102869,2024-09-20,10727,56.0,Male,South,Books,Cookbook,3,22.05,20,52.92,Debit Card,5.0
101735,2024-09-20,10395,41.0,Other,Central,Electronics,Headphones,2,67.08,15,114.04,Credit Card,2.0
100668,2024-09-20,10991,54.0,Female,North,Beauty,Shampoo,1,8.85,0,8.85,Debit Card,3.0
104333,2024-09-20,10769,38.0,Male,West,Clothing,T-Shirt,2,17.76,0,35.52,,3.0
103107,2024-09-20,10589,34.0,Female,South,Clothing,Hat,3,15.65,15,39.9,Credit Card,4.0
103264,2024-09-21,10752,39.0,Other,Central,Beauty,Moisturizer,5,18.0,5,85.5,Credit Card,3.0
104149,2024-09-21,10524,23.0,Male,South,Clothing,T-Shirt,1,16.81,0,16.81,Debit Card,3.0
104694,2024-09-21,10165,45.0,Female,Central,Electronics,Headphones,2,58.36,15,99.22,Debit Card,2.0
101486,2024-09-21,11102,56.0,Female,East,Beauty,Shampoo,5,9.31,0,46.55,PayPal,3.0
101589,2024-09-21,10285,38.0,Male,South,Beauty,Shampoo,2,11.78,15,20.02,PayPal,2.0
102847,2024-09-21,10326,41.0,Female,Central,Home & Kitchen,Air Fryer,4,99.84,15,339.44,PayPal,4.0
101509,2024-09-22,10809,36.0,Male,South,Books,Comic Book,5,8.37,0,41.85,Cash,3.0
102903,2024-09-22,10401,25.0,Female,East,Beauty,Lipstick,1,15.42,0,15.42,PayPal,4.0
102906,2024-09-22,11133,39.0,Male,North,Electronics,Laptop,5,1153.08,15,4900.6,Debit Card,5.0
104944,2024-09-22,10084,57.0,Other,East,Home & Kitchen,Cookware Set,4,153.74,5,584.2,Credit Card,3.0
102601,2024-09-22,10157,46.0,Female,East,Beauty,Perfume,1,62.09,0,62.09,PayPal,5.0
101521,2024-09-22,10005,41.0,Male,West,Beauty,Lipstick,1,16.8,15,14.28,Gift Card,
100427,2024-09-22,10992,22.0,Male,North,Beauty,Shampoo,3,11.38,0,34.14,Cash,3.0
100829,2024-09-22,10141,43.0,Male,West,Home & Kitchen,Cookware Set,4,117.53,15,399.6,Debit Card,4.0
103881,2024-09-23,10548,39.0,Female,West,Sports,Dumbbells,2,48.25,10,86.84,Debit Card,5.0
101734,2024-09-23,10832,34.0,Male,East,Sports,Yoga Mat,3,25.49,15,65.01,Cash,4.0
103873,2024-09-23,10965,45.0,Male,North,Electronics,Smartphone,5,573.47,0,2867.35,Gift Card,4.0
101280,2024-09-23,10451,55.0,Other,North,Electronics,Smartphone,5,714.39,0,3571.95,PayPal,4.0
103456,2024-09-23,10211,32.0,Female,South,Electronics,Smartwatch,2,217.3,0,434.6,Credit Card,3.0
104749,2024-09-23,10850,18.0,Female,East,Sports,Bicycle,2,360.81,0,721.62,Cash,5.0
101214,2024-09-24,10397,34.0,Male,North,Books,Cookbook,5,21.76,0,108.8,Credit Card,3.0
101325,2024-09-24,11132,39.0,Female,East,Books,Biography,2,18.21,0,36.42,Debit Card,5.0
102558,2024-09-24,10909,44.0,Female,North,Clothing,Jacket,1,108.41,20,86.73,Debit Card,4.0
103470,2024-09-24,10080,30.0,Male,East,Clothing,Hat,1,17.79,0,17.79,Debit Card,5.0
102818,2024-09-25,10656,26.0,Male,South,Books,Biography,3,17.08,15,43.56,Credit Card,3.0
104674,2024-09-25,10088,42.0,Female,East,Home & Kitchen,Blender,3,41.49,0,124.47,Credit Card,3.0
103340,2024-09-25,10551,67.0,Female,North,Sports,Bicycle,4,330.57,20,1057.84,PayPal,5.0
103120,2024-09-25,10960,40.0,Female,North,Sports,Running Shoes,1,69.43,5,65.96,Credit Card,5.0
100492,2024-09-25,10939,43.0,Female,South,Books,Self-Help Book,1,17.25,15,14.66,Debit Card,5.0
100504,2024-09-25,10868,32.0,Male,West,Books,Comic Book,1,8.81,0,8.81,PayPal,3.0
103463,2024-09-25,10828,50.0,Female,East,Books,Comic Book,4,7.97,15,27.08,PayPal,4.0
104479,2024-09-26,10350,31.0,Female,Central,Clothing,T-Shirt,3,15.16,10,40.92,Credit Card,4.0
104540,2024-09-26,10851,41.0,Female,East,Electronics,Headphones,2,60.3,15,102.52,Credit Card,4.0
104550,2024-09-26,10007,34.0,Male,East,Electronics,Smartwatch,5,214.3,15,910.8,Debit Card,3.0
101023,2024-09-26,10380,18.0,Female,Central,Electronics,Laptop,5,822.74,10,3702.35,Cash,
102105,2024-09-27,10337,43.0,Female,South,Clothing,Jeans,1,44.78,20,35.82,Debit Card,5.0
102879,2024-09-27,10957,27.0,Female,East,Beauty,Sunscreen,5,14.76,15,62.75,PayPal,5.0
102797,2024-09-28,11046,28.0,Male,East,Clothing,Jacket,5,92.32,0,461.6,Debit Card,5.0
103841,2024-09-28,10345,32.0,Female,East,Electronics,Tablet,1,351.6,20,281.28,Debit Card,5.0
104754,2024-09-28,10266,24.0,Female,West,Electronics,Headphones,5,57.44,5,272.85,Credit Card,3.0
104426,2024-09-28,10734,33.0,Male,South,Sports,Bicycle,5,260.9,5,1239.25,Debit Card,3.0
104609,2024-09-28,10567,44.0,Female,North,Beauty,Lipstick,4,15.07,0,60.28,Credit Card,5.0
102756,2024-09-28,11143,21.0,Female,East,Beauty,Perfume,2,54.43,0,108.86,Credit Card,3.0
103905,2024-09-29,10725,28.0,Female,North,Beauty,Perfume,3,53.61,15,136.71,Cash,5.0
104922,2024-09-29,10190,38.0,Female,South,Home & Kitchen,Air Fryer,2,89.88,0,179.76,Credit Card,4.0
100921,2024-09-29,10175,28.0,Other,Central,Home & Kitchen,Air Fryer,1,84.48,0,84.48,Credit Card,5.0
104817,2024-09-29,10299,29.0,Male,North,Electronics,Speaker,1,77.5,15,65.88,Credit Card,4.0
101658,2024-09-29,10607,33.0,Female,West,Beauty,Lipstick,1,15.07,0,15.07,Credit Card,5.0
103160,2024-09-29,10540,48.0,Male,Central,Clothing,Sneakers,3,64.26,0,192.78,Credit Card,4.0
102390,2024-09-29,10902,26.0,Male,West,Clothing,Sneakers,1,79.31,15,67.41,Cash,4.0
100558,2024-09-30,10311,25.0,Female,South,Clothing,T-Shirt,3,15.13,0,45.39,PayPal,5.0
101943,2024-09-30,10603,29.0,Female,West,Home & Kitchen,Cookware Set,5,129.23,15,549.25,Gift Card,2.0
100396,2024-09-30,10038,42.0,Female,East,Clothing,Dress,4,62.9,10,226.44,Cash,5.0
102386,2024-09-30,10110,30.0,Female,East,Sports,Bicycle,1,268.08,20,214.46,Debit Card,5.0
102142,2024-09-30,10914,27.0,Female,Central,Sports,Tennis Racket,2,62.78,20,100.44,Credit Card,3.0
101898,2024-09-30,10393,24.0,Female,West,Electronics,Laptop,5,752.25,0,3761.25,Credit Card,4.0
102710,2024-09-30,10724,23.0,Female,West,Books,Biography,1,21.08,10,18.97,PayPal,4.0
101408,2024-09-30,10779,32.0,Male,East,Electronics,Smartwatch,2,190.72,10,343.3,Credit Card,4.0
101245,2024-09-30,10962,34.0,Female,Central,Electronics,Tablet,1,331.68,0,331.68,Cash,4.0
103418,2024-10-01,10538,58.0,Female,South,Beauty,Moisturizer,1,20.19,15,17.16,Credit Card,5.0
103358,2024-10-01,10784,57.0,Male,East,Electronics,Tablet,3,364.31,0,1092.93,Credit Card,
101824,2024-10-01,10160,36.0,Female,East,Electronics,Tablet,2,342.31,15,581.92,Credit Card,4.0
104472,2024-10-01,10895,21.0,Female,West,Electronics,Speaker,2,77.8,0,155.6,PayPal,4.0
102227,2024-10-02,10018,56.0,Female,West,Electronics,Smartwatch,2,180.12,0,360.24,Debit Card,3.0
100781,2024-10-02,10232,30.0,Male,South,Beauty,Moisturizer,4,22.82,5,86.72,PayPal,4.0
101716,2024-10-03,10576,43.0,Female,West,Sports,Bicycle,1,276.14,10,248.53,Cash,5.0
104865,2024-10-03,10794,42.0,Male,South,Electronics,Headphones,4,66.69,0,266.76,Debit Card,
104330,2024-10-03,10695,40.0,Male,East,Books,Fiction Novel,1,14.42,0,14.42,Gift Card,3.0
101893,2024-10-03,10024,33.0,Male,Central,Electronics,Tablet,1,314.5,15,267.32,Credit Card,2.0
101201,2024-10-03,11126,35.0,Female,East,Home & Kitchen,Cookware Set,5,116.64,10,524.9,Debit Card,2.0
102304,2024-10-03,10252,,Male,North,Home & Kitchen,Blender,2,36.51,20,58.42,Gift Card,5.0
102652,2024-10-03,10653,45.0,Female,South,Clothing,Jacket,4,63.19,20,202.2,Cash,4.0
100812,2024-10-03,10778,52.0,Male,North,Electronics,Smartphone,5,669.37,15,2844.8,Debit Card,2.0
102678,2024-10-03,10954,45.0,Male,North,Beauty,Moisturizer,3,20.06,10,54.15,Credit Card,4.0
102001,2024-10-03,11080,34.0,Female,South,Sports,Yoga Mat,5,23.4,0,117.0,Credit Card,5.0
102651,2024-10-04,10441,42.0,Male,Central,Sports,Yoga Mat,4,21.11,0,84.44,Credit Card,4.0
101713,2024-10-04,10677,56.0,Female,Central,Clothing,Jeans,2,43.54,10,78.38,Debit Card,5.0
101634,2024-10-04,10884,53.0,Male,East,Home & Kitchen,Lamp,2,30.26,0,60.52,Cash,5.0
101371,2024-10-04,11189,45.0,Female,West,Beauty,Moisturizer,1,18.61,10,16.75,Debit Card,2.0
103548,2024-10-05,11034,27.0,Male,East,Home & Kitchen,Lamp,5,32.88,0,164.4,Credit Card,2.0
102701,2024-10-05,10634,29.0,Male,West,Electronics,Headphones,5,64.34,15,273.45,Debit Card,4.0
104139,2024-10-05,11106,65.0,Male,West,Clothing,Hat,5,16.71,20,66.85,PayPal,5.0
103581,2024-10-05,10236,20.0,Other,Central,Books,Biography,3,21.15,0,63.45,PayPal,3.0
100517,2024-10-05,10630,,Male,West,Electronics,Laptop,3,996.8,0,2990.4,Credit Card,1.0
101792,2024-10-05,11112,29.0,Female,South,Clothing,Hat,5,15.29,0,76.45,PayPal,5.0
101141,2024-10-05,10380,39.0,Male,East,Electronics,Laptop,1,941.83,20,753.46,PayPal,5.0
103579,2024-10-05,11083,36.0,Male,Central,Books,Fiction Novel,2,14.41,20,23.06,Debit Card,5.0
103046,2024-10-06,10377,36.0,Female,East,Electronics,Speaker,4,79.1,10,284.76,PayPal,4.0
103428,2024-10-06,10136,26.0,Female,West,Clothing,Jacket,2,102.81,0,205.62,Debit Card,2.0
103239,2024-10-06,10625,18.0,Male,South,Books,Biography,2,19.04,10,34.28,Debit Card,4.0
104990,2024-10-07,10714,31.0,Male,North,Clothing,Sneakers,4,68.32,15,232.28,Credit Card,5.0
102240,2024-10-07,11157,29.0,Male,South,Beauty,Lipstick,4,18.03,20,57.68,Credit Card,5.0
102757,2024-10-07,10172,38.0,Other,South,Electronics,Headphones,1,60.44,15,51.37,PayPal,5.0
101815,2024-10-07,10442,20.0,Female,North,Home & Kitchen,Lamp,2,34.09,5,64.78,Debit Card,5.0
100904,2024-10-07,10932,45.0,Female,East,Sports,Tennis Racket,1,71.68,0,71.68,Debit Card,4.0
104012,2024-10-08,10476,40.0,Female,South,Sports,Dumbbells,4,44.24,0,176.96,Credit Card,3.0
103474,2024-10-08,10461,46.0,Other,South,Electronics,Smartwatch,5,203.11,20,812.45,PayPal,4.0
100375,2024-10-08,10890,55.0,Male,West,Books,Comic Book,1,5.92,20,4.74,Cash,
101324,2024-10-09,11157,46.0,Female,South,Electronics,Smartwatch,2,209.03,10,376.26,Debit Card,2.0
101375,2024-10-09,10175,42.0,Male,Central,Clothing,Dress,4,57.6,0,230.4,Credit Card,4.0
102091,2024-10-09,10783,18.0,Female,Central,Home & Kitchen,Vacuum Cleaner,4,170.87,0,683.48,PayPal,2.0
104713,2024-10-09,10623,27.0,Male,East,Beauty,Moisturizer,4,17.69,15,60.16,PayPal,1.0
101004,2024-10-09,10712,34.0,Male,East,Electronics,Headphones,4,50.48,10,181.72,Credit Card,
101752,2024-10-09,10509,44.0,Male,South,Clothing,Sneakers,5,75.83,10,341.25,Debit Card,4.0
104728,2024-10-09,10930,58.0,Female,East,Clothing,Sneakers,1,59.03,15,50.18,Debit Card,2.0
104701,2024-10-10,10041,18.0,Female,Central,Electronics,Smartwatch,5,213.96,10,962.8,Credit Card,5.0
102498,2024-10-10,10371,45.0,Male,East,Home & Kitchen,Cookware Set,1,91.6,0,91.6,Credit Card,3.0
101912,2024-10-10,10938,19.0,Male,South,Books,Comic Book,3,8.02,0,24.06,Credit Card,4.0
104469,2024-10-10,11061,28.0,Male,North,Home & Kitchen,Cookware Set,1,129.91,10,116.92,PayPal,3.0
100035,2024-10-10,10025,33.0,Male,Central,Books,Biography,1,21.29,10,19.16,PayPal,4.0
103506,2024-10-10,10224,41.0,Male,North,Clothing,Sneakers,4,62.62,0,250.48,Debit Card,3.0
104574,2024-10-10,10382,50.0,Male,North,Sports,Running Shoes,5,74.17,15,315.2,Credit Card,3.0
104717,2024-10-11,10736,39.0,Male,East,Clothing,Hat,4,21.17,5,80.44,PayPal,3.0
102452,2024-10-11,10959,45.0,Other,South,Clothing,Jeans,5,51.7,5,245.6,Credit Card,4.0
103126,2024-10-11,10193,44.0,Male,West,Clothing,Jacket,4,87.94,5,334.16,Credit Card,5.0
101692,2024-10-11,10806,41.0,Male,Central,Electronics,Speaker,5,95.8,10,431.1,Credit Card,3.0
100565,2024-10-11,10111,50.0,Male,West,Beauty,Lipstick,4,19.14,5,72.72,Debit Card,4.0
103162,2024-10-11,10443,31.0,Female,North,Home & Kitchen,Vacuum Cleaner,3,158.33,0,474.99,Debit Card,
101606,2024-10-11,10307,47.0,Male,East,Electronics,Tablet,5,454.92,10,2047.15,Gift Card,5.0
100362,2024-10-12,10960,24.0,Male,West,Electronics,Speaker,5,88.91,20,355.65,Debit Card,4.0
101389,2024-10-12,10259,41.0,Male,South,Beauty,Shampoo,4,10.96,0,43.84,Debit Card,4.0
100358,2024-10-12,10894,19.0,Male,South,Clothing,Jeans,2,44.97,20,71.96,PayPal,3.0
104863,2024-10-13,11036,18.0,Male,North,Electronics,Headphones,1,55.03,5,52.28,Cash,3.0
103795,2024-10-13,10530,31.0,Male,South,Home & Kitchen,Lamp,4,35.77,10,128.76,Debit Card,4.0
102300,2024-10-13,11031,21.0,Male,North,Books,Self-Help Book,3,16.81,0,50.43,Debit Card,5.0
102042,2024-10-13,10625,44.0,Female,West,Electronics,Laptop,4,936.08,5,3557.12,Debit Card,4.0
103820,2024-10-13,10196,47.0,Male,North,Beauty,Lipstick,4,17.95,5,68.2,Cash,3.0
100048,2024-10-13,10751,31.0,Male,West,Sports,Tennis Racket,2,61.35,15,104.3,Gift Card,3.0
100389,2024-10-13,10595,44.0,Male,West,Home & Kitchen,Lamp,4,30.44,5,115.68,PayPal,3.0
104808,2024-10-13,11054,20.0,Female,South,Electronics,Laptop,2,1060.55,0,2121.1,Credit Card,2.0
102471,2024-10-13,10875,59.0,Male,East,Electronics,Smartphone,1,660.66,10,594.59,PayPal,5.0
102446,2024-10-14,11021,53.0,Female,East,Books,Fiction Novel,4,13.38,20,42.8,Credit Card,4.0
104334,2024-10-14,10973,43.0,Male,North,Books,Biography,1,16.5,15,14.02,Credit Card,4.0
100579,2024-10-14,10544,44.0,Female,West,Beauty,Moisturizer,1,19.1,0,19.1,Gift Card,3.0
100364,2024-10-14,11024,30.0,Female,West,Beauty,Lipstick,2,17.44,10,31.4,Cash,4.0
102061,2024-10-14,10581,39.0,Male,East,Electronics,Smartphone,1,646.78,10,582.1,Credit Card,4.0
101304,2024-10-15,10718,26.0,Female,South,Electronics,Laptop,4,1029.08,0,4116.32,Credit Card,4.0
104406,2024-10-15,10410,25.0,Female,Central,Books,Self-Help Book,3,14.11,15,35.97,Credit Card,4.0
104282,2024-10-15,10240,49.0,Male,East,Beauty,Perfume,4,53.86,5,204.68,Debit Card,3.0
103030,2024-10-15,10678,18.0,Female,South,Books,Cookbook,4,19.97,0,79.88,Credit Card,3.0
102978,2024-10-16,11188,34.0,Other,Central,Beauty,Perfume,5,52.64,5,250.05,Credit Card,4.0
101557,2024-10-16,10170,51.0,Female,North,Beauty,Perfume,1,57.67,20,46.14,Credit Card,5.0
101878,2024-10-16,10008,22.0,Male,North,Clothing,Jacket,2,92.86,15,157.86,Credit Card,3.0
100304,2024-10-16,10504,42.0,Female,West,Clothing,Hat,4,16.58,10,59.68,Cash,3.0
104565,2024-10-16,11107,26.0,Male,North,Books,Self-Help Book,4,15.32,10,55.16,Debit Card,4.0
100828,2024-10-16,10808,40.0,Female,East,Clothing,Sneakers,5,64.29,0,321.45,Credit Card,5.0
101384,2024-10-16,10032,26.0,Female,North,Sports,Running Shoes,5,65.71,20,262.85,Credit Card,5.0
101632,2024-10-17,10076,18.0,Male,West,Electronics,Headphones,2,74.53,10,134.16,Debit Card,4.0
100740,2024-10-17,10043,,Male,South,Clothing,Hat,1,20.21,10,18.19,Cash,1.0
100095,2024-10-17,10533,32.0,Female,West,Beauty,Perfume,2,65.91,5,125.22,Credit Card,3.0
101471,2024-10-17,10018,43.0,Female,South,Clothing,Jacket,5,102.52,0,512.6,Gift Card,3.0
103243,2024-10-17,10658,48.0,Female,West,Beauty,Moisturizer,1,17.32,0,17.32,Debit Card,4.0
103831,2024-10-17,11129,28.0,Female,East,Electronics,Smartwatch,5,199.64,15,848.45,PayPal,4.0
104620,2024-10-17,10694,34.0,Female,South,Sports,Dumbbells,1,46.88,15,39.85,Credit Card,3.0
104433,2024-10-17,11020,31.0,Female,North,Books,Self-Help Book,4,14.8,0,59.2,Debit Card,5.0
104450,2024-10-17,10084,18.0,Female,North,Clothing,T-Shirt,1,12.99,0,12.99,PayPal,3.0
104597,2024-10-18,10815,55.0,Female,West,Electronics,Laptop,1,838.23,0,838.23,PayPal,4.0
104933,2024-10-18,10014,62.0,Female,East,Home & Kitchen,Cookware Set,5,125.53,5,596.25,Credit Card,5.0
102838,2024-10-18,10792,18.0,Male,North,Sports,Tennis Racket,2,49.81,0,99.62,Debit Card,4.0
103109,2024-10-19,10785,43.0,Female,West,Books,Comic Book,1,7.73,0,7.73,Debit Card,4.0
104981,2024-10-19,10544,57.0,Male,North,Clothing,Jacket,4,96.42,0,385.68,Debit Card,4.0
104190,2024-10-19,10253,25.0,Other,West,Books,Biography,1,18.46,0,18.46,Gift Card,5.0
100179,2024-10-19,10104,18.0,Female,North,Home & Kitchen,Blender,4,46.04,10,165.76,Debit Card,4.0
104850,2024-10-19,10569,47.0,Male,West,Electronics,Smartphone,1,742.9,0,742.9,Debit Card,5.0
100592,2024-10-20,10695,36.0,Female,West,Sports,Bicycle,4,247.67,10,891.6,Credit Card,4.0
101826,2024-10-20,10613,,Female,East,Home & Kitchen,Lamp,4,31.84,0,127.36,Credit Card,3.0
100220,2024-10-20,10421,73.0,Female,East,Electronics,Laptop,5,934.84,0,4674.2,Credit Card,4.0
101428,2024-10-20,10708,27.0,Female,North,Clothing,Jeans,2,47.78,5,90.78,PayPal,5.0
101315,2024-10-20,11022,47.0,Female,South,Sports,Yoga Mat,3,22.85,10,61.68,Cash,4.0
102939,2024-10-20,10083,18.0,Female,North,Electronics,Smartphone,2,740.64,20,1185.02,Credit Card,5.0
103826,2024-10-21,10890,52.0,Female,South,Beauty,Sunscreen,1,15.52,20,12.42,Debit Card,5.0
101732,2024-10-21,10396,25.0,Female,South,Home & Kitchen,Cookware Set,2,111.51,10,200.72,Credit Card,4.0
101037,2024-10-21,10698,42.0,Male,West,Beauty,Perfume,4,59.92,15,203.72,Cash,5.0
102989,2024-10-21,10008,27.0,Male,Central,Books,Biography,5,13.87,5,65.9,Credit Card,4.0
103518,2024-10-21,11147,32.0,Male,North,Electronics,Smartphone,3,709.24,15,1808.55,Gift Card,3.0
104081,2024-10-21,11105,50.0,Other,North,Home & Kitchen,Cookware Set,4,87.24,0,348.96,Credit Card,3.0
101206,2024-10-21,11151,36.0,Male,East,Books,Comic Book,3,10.08,0,30.24,PayPal,5.0
102778,2024-10-21,11114,46.0,Male,West,Beauty,Shampoo,4,10.39,15,35.32,Credit Card,5.0
103910,2024-10-23,10633,48.0,Male,South,Clothing,Hat,4,18.36,15,62.44,Gift Card,3.0
100067,2024-10-23,10631,44.0,Male,East,Books,Comic Book,1,6.49,10,5.84,PayPal,4.0
103750,2024-10-23,10708,55.0,Female,North,Home & Kitchen,Vacuum Cleaner,1,161.8,20,129.44,Credit Card,4.0
102287,2024-10-23,10789,48.0,Female,South,Sports,Yoga Mat,3,30.91,0,92.73,Cash,4.0
103704,2024-10-23,10082,38.0,Female,North,Clothing,Jeans,4,35.67,0,142.68,Gift Card,1.0
104207,2024-10-23,10440,25.0,Female,West,Books,Biography,1,21.39,0,21.39,Credit Card,4.0
100345,2024-10-23,10342,39.0,Male,South,Clothing,Dress,2,62.42,5,118.6,Credit Card,3.0
101108,2024-10-24,10939,29.0,Male,North,Electronics,Headphones,2,74.09,0,148.18,Credit Card,3.0
101287,2024-10-24,10084,41.0,Female,West,Home & Kitchen,Vacuum Cleaner,4,136.09,15,462.72,Credit Card,5.0
102068,2024-10-24,10197,33.0,Male,South,Beauty,Moisturizer,5,19.37,0,96.85,Cash,5.0
103298,2024-10-24,10522,33.0,Female,South,Clothing,Jacket,4,80.49,20,257.56,Debit Card,4.0
101390,2024-10-25,10777,46.0,Male,West,Electronics,Smartwatch,2,238.67,10,429.6,Debit Card,4.0
101569,2024-10-25,10192,27.0,Female,Central,Books,Comic Book,2,6.03,10,10.86,Credit Card,5.0
101154,2024-10-25,10404,37.0,Female,North,Clothing,Dress,3,50.6,0,151.8,Debit Card,3.0
100843,2024-10-25,10665,57.0,Male,South,Clothing,Sneakers,1,82.34,0,82.34,Credit Card,3.0
100202,2024-10-25,10493,18.0,Male,West,Electronics,Speaker,4,79.99,0,319.96,Gift Card,4.0
104823,2024-10-25,10262,31.0,Male,North,Home & Kitchen,Blender,3,43.96,0,131.88,Credit Card,3.0
103128,2024-10-25,10703,36.0,Female,Central,Sports,Yoga Mat,2,19.76,15,33.6,Cash,
102114,2024-10-26,10597,33.0,Female,East,Home & Kitchen,Cookware Set,3,118.58,0,355.74,Cash,4.0
104514,2024-10-26,10498,30.0,Female,East,Sports,Bicycle,2,233.14,0,466.28,Credit Card,3.0
100840,2024-10-26,10850,18.0,Female,Central,Electronics,Smartwatch,4,209.21,0,836.84,Credit Card,4.0
103590,2024-10-26,10971,33.0,Female,West,Books,Self-Help Book,3,16.35,0,49.05,Credit Card,3.0
103095,2024-10-26,10410,45.0,Male,West,Electronics,Tablet,4,331.37,5,1259.2,Credit Card,5.0
102693,2024-10-26,10448,38.0,Male,South,Clothing,T-Shirt,2,14.49,20,23.18,Debit Card,4.0
104515,2024-10-27,10759,34.0,Male,West,Electronics,Speaker,5,87.78,0,438.9,Credit Card,4.0
102785,2024-10-27,10579,33.0,Female,West,Clothing,Dress,3,51.77,0,155.31,PayPal,5.0
104153,2024-10-27,10369,36.0,Female,South,Home & Kitchen,Vacuum Cleaner,2,137.31,0,274.62,PayPal,4.0
102101,2024-10-28,10551,58.0,Male,West,Clothing,Dress,5,63.16,10,284.2,PayPal,3.0
103202,2024-10-28,10354,42.0,Female,South,Beauty,Sunscreen,1,14.88,20,11.9,Gift Card,5.0
103384,2024-10-28,10868,35.0,Male,West,Clothing,Dress,4,60.41,0,241.64,Debit Card,4.0
104249,2024-10-28,10607,34.0,Female,East,Books,Biography,5,20.37,10,91.65,PayPal,5.0
102633,2024-10-28,11189,41.0,Female,Central,Beauty,Shampoo,4,12.07,0,48.28,Credit Card,2.0
102894,2024-10-28,10251,37.0,Female,South,Electronics,Smartwatch,5,221.8,10,998.1,Cash,3.0
101708,2024-10-28,10394,18.0,Male,Central,Home & Kitchen,Lamp,4,29.17,0,116.68,Cash,3.0
102164,2024-10-28,10950,40.0,Female,South,Sports,Bicycle,2,302.27,0,604.54,Credit Card,5.0
101507,2024-10-29,11138,46.0,Female,North,Beauty,Moisturizer,1,14.41,10,12.97,Debit Card,
100943,2024-10-29,10239,33.0,Female,South,Electronics,Laptop,2,1054.11,0,2108.22,PayPal,5.0
102113,2024-10-29,11127,52.0,Male,North,Books,Fiction Novel,3,13.31,0,39.93,Credit Card,3.0
100642,2024-10-30,10345,39.0,Female,West,Sports,Tennis Racket,1,59.96,20,47.97,Gift Card,3.0
102531,2024-10-30,10510,30.0,Male,South,Electronics,Laptop,2,870.6,15,1480.02,Credit Card,3.0
